Id,Hazard
273,2.87211448138
275,1.36039445901
276,3.86005071897
277,6.09179130787
279,4.57606801759
283,2.78730748222
284,3.31771607254
286,2.85208385799
287,4.3910170389
288,3.05554785049
289,5.27068507991
292,5.67286712069
293,5.39430001634
295,4.04003998647
297,4.33022670479
301,5.45420091602
303,2.02813362198
304,3.34616024431
305,2.00532556242
308,3.7785642262
309,3.92034437201
313,2.58529372107
314,6.02263265772
315,4.42810722463
316,2.51867604416
318,4.99895037749
320,4.24222395815
324,3.98528786957
325,2.47583961692
326,1.94036318848
327,3.29928158387
328,8.36281050662
332,3.44933692077
333,8.4150939608
336,2.88619903248
339,3.1552567674
340,5.92368066257
342,5.33746778192
344,6.37153004003
345,4.41229560706
346,4.5249126417
349,3.31325860776
353,5.57878442739
355,4.27293671066
360,3.50899297013
363,3.85076499968
366,4.21314558368
367,2.9462326069
369,3.46096580859
371,7.48160976151
372,3.9299568877
374,1.91143328676
375,2.76825426594
378,2.84207613859
379,1.95812687605
381,4.47905448837
382,2.76101738621
384,3.47765724575
385,1.96719203048
387,3.41246418489
388,2.62348213433
389,5.76151868987
390,5.8806907699
393,2.49622954235
394,5.32055750535
395,3.49353200185
397,2.05017589757
398,3.75330735092
399,3.82391524084
403,3.29845862286
404,2.46753533699
406,3.0299851414
407,2.03962406234
410,3.73338500713
411,2.21346026776
412,1.34803187148
413,5.86465135033
417,3.57738211923
419,4.25569880244
422,4.76201960461
425,2.39137847233
426,4.63900853899
427,10.0047264212
432,2.73423275194
434,3.06417104068
437,2.03510354757
438,4.01938718919
440,2.37240788379
441,4.85031025939
443,2.21953396515
445,3.97550579175
447,2.7342605082
449,3.49815838316
450,2.3597195924
451,2.7313647837
453,6.46291710266
455,3.17952698907
456,4.0633804402
459,4.73028022764
461,2.77752001722
463,2.36275132237
466,5.7429583528
467,4.39842461383
469,2.52437991505
470,2.65241496352
472,4.1045845545
477,4.42907920962
481,1.83861644243
485,8.94629005017
492,2.28613953244
494,4.94323198686
497,3.48586375611
503,3.43669645647
504,5.79249300492
507,5.75498326122
509,3.28888004031
511,4.559878728
512,4.07294497744
513,3.01904174267
516,11.0159618591
517,2.69309999301
518,2.77999306578
522,3.15726708886
525,2.43099174248
526,2.7986742399
527,4.77241682468
529,3.13491677049
534,5.55538722702
538,2.00215031781
540,7.88684664859
541,1.74466469213
542,3.60344649493
543,12.648090799
544,4.36219962836
546,2.97719216025
547,2.39399106778
550,2.71514427776
554,4.16066455117
556,2.66616344595
558,6.56223409257
559,1.93977194251
560,4.06996771287
564,5.00524949703
565,1.82966155859
566,4.37431134488
567,6.24748020597
568,3.37381705983
570,2.05049857702
571,3.84522447237
575,6.22324466427
576,4.16474460045
585,1.98526676739
586,4.29368877426
589,2.13331537305
590,3.14306402236
591,3.93506824032
593,2.49949103218
594,3.12506616302
595,1.88653555924
596,3.36258758952
597,4.4574094143
598,4.04610799452
599,4.91411187088
600,3.63946022235
601,4.19770758259
609,2.51536527387
613,7.26842793517
619,5.94622071161
620,5.20196856662
621,3.63322930384
622,5.40328595558
623,1.39760245885
625,4.60483408008
626,1.8888395244
628,3.08795217229
629,3.06935515431
633,4.5975427345
634,4.64782531981
635,15.0874462768
636,1.85150330491
637,2.87399319186
638,2.48345457376
639,4.16008285925
640,3.86364519658
643,4.44853440178
645,3.4563936504
646,5.5342314807
647,2.63091169261
649,3.3419294687
650,7.69831514295
654,4.68593371429
656,2.58170047176
657,4.96636453392
661,7.20950887687
662,3.04091860349
663,3.57434888526
664,2.92047742976
667,3.92782609843
668,6.75764273575
672,1.9064076897
673,2.90256477605
675,3.97773040003
676,2.5744577284
677,3.30880708127
678,4.59066391037
679,5.35460483899
682,2.64944735484
684,2.75378823114
686,3.60188315409
687,6.93508128468
688,3.53885737669
689,5.4773515496
690,2.57484436979
691,5.33200224865
693,3.30256806983
694,3.16321064261
695,3.03271987982
696,2.77857300745
699,5.03729520268
702,9.98352587733
703,0.911718278172
704,2.63613223194
705,2.76814277686
708,5.93376438896
709,3.76600970588
710,4.50823970841
711,5.76356123466
712,4.63121946088
713,6.03645267155
714,3.06667224095
724,3.98079507359
725,2.93830994534
727,1.39143405688
729,1.77947030312
731,4.2074484459
732,3.22302130306
735,4.38743614945
736,3.29622147087
738,4.41476738086
739,2.82730433839
741,3.68137439368
744,2.47996212646
745,5.78137509865
749,1.61752804436
750,3.00786165356
753,3.13116942311
754,4.6302389435
756,2.32066173708
759,4.49596989309
763,2.72215889395
764,2.15657784904
765,4.39463945446
770,4.40032951404
773,2.19790888756
774,4.76693964511
778,2.98285493212
780,2.53764633957
781,6.92733006222
783,45.9667869053
784,4.30916389394
790,2.96452994176
791,6.59310160682
792,3.37106121537
793,2.23554672489
794,4.41584046423
795,1.95803726174
796,3.80270483598
801,6.2700793114
802,5.69953309536
805,4.92330133874
808,2.64421025708
809,5.51513715648
813,4.87531483641
814,8.66841664852
815,1.15414513265
816,3.34547911029
817,1.8623566302
821,5.81841115137
822,5.49725520854
823,4.76434814067
825,3.34810084752
826,3.76775783176
830,1.97711423101
832,2.61754264029
833,4.14655029401
835,2.56506476054
837,2.13117123334
838,3.47209916148
839,2.3359363554
841,3.58474229962
842,4.01129452569
844,4.72914235991
853,2.36143296983
855,4.04050196762
858,4.18246166531
859,2.39266667286
860,2.74067247559
861,2.94884236741
862,2.65464322161
868,2.8068482575
869,9.1098382806
874,4.76485781847
875,4.22533691651
877,5.8083844261
879,1.95401666339
885,4.90431930633
886,3.26544427538
887,5.47337348635
892,4.05154362221
894,2.8133463414
896,3.9911303709
898,1.71918807414
899,3.95135934409
900,4.04019991507
901,3.02888751538
903,6.24224758911
904,7.68201574644
906,3.84181578005
907,4.5362402125
908,3.6313063977
909,2.50348233707
915,2.06843505094
916,4.15244148527
917,3.58987988601
921,2.0178970451
922,5.40362592084
923,4.60485376806
924,3.14185425733
927,4.81666144851
929,3.6241288056
932,2.53445971232
934,2.16186988365
935,6.6497504245
937,5.20107186323
940,2.29321264627
944,7.42391798187
946,3.63187491938
948,5.23989178019
950,6.3764439791
952,3.55228412743
953,4.20229820654
956,2.94659772427
959,5.21434531147
960,4.64858836998
961,2.35994637081
962,4.85769323421
966,4.80161140232
968,3.89477139956
969,6.80947433217
971,3.17073923243
972,4.16263644489
978,2.41398468969
983,7.5442772699
984,4.06408480091
985,5.23708085854
987,3.55673173544
988,5.07537456061
989,4.55302527837
991,3.31703309549
992,2.14682207133
993,2.76033099662
997,5.44388436729
999,2.35326811271
1003,1.46964555112
1006,1.98863774937
1007,3.47672838016
1013,2.77285369418
1015,3.11553111012
1016,2.46283948521
1017,3.52333528143
1018,7.71239256368
1019,5.734125303
1020,3.578815757
1021,4.50446291992
1023,4.00386353239
1025,4.06210081586
1027,3.04593785262
1028,7.03136211839
1029,3.47291786462
1032,4.83197494883
1035,2.30072754879
1039,4.07230743097
1040,7.30166481395
1041,1.89766454154
1043,2.98937839893
1045,3.73911215618
1046,2.11932325465
1049,2.82646313092
1054,6.55225635822
1056,5.5975103294
1057,6.548617524
1058,4.36182837066
1060,9.18944578062
1061,2.39610638218
1062,3.53523261449
1063,4.34858280768
1066,3.4054153133
1071,2.95070424824
1072,2.22340318244
1076,7.12480339083
1077,1.75246944652
1078,3.05375024332
1082,3.72277860862
1083,1.96083851871
1085,3.85150703057
1086,3.6514110033
1088,3.96874367102
1089,8.07667021184
1090,4.15149637837
1093,4.10168884348
1094,5.94832657319
1095,5.54663889333
1096,3.29806462476
1097,3.40606769776
1098,4.0795393403
1103,3.45261228761
1104,3.90013684204
1109,3.64952501697
1110,3.16874387167
1111,4.47105638564
1113,3.36534949838
1114,3.04222050869
1115,2.10418971344
1117,3.29942790998
1118,2.22131884846
1121,3.03196765691
1122,3.14084182449
1124,2.62776873664
1125,1.0946354992
1126,6.06831042311
1127,2.94365745347
1128,6.95140951822
1130,3.17172441631
1132,3.33996498439
1135,3.55675485516
1136,2.87317133733
1139,4.73056346155
1140,6.70558259216
1141,1.82146542596
1147,3.19193907386
1150,8.41941389417
1152,4.01077416911
1154,5.22881790895
1157,1.74958813572
1158,2.86887715753
1160,5.43537172845
1162,3.17111107712
1163,3.39234665457
1164,3.57501538257
1171,3.58993914301
1173,2.64083211734
1174,3.06414145117
1176,3.68289914325
1178,3.67305556626
1182,3.42755764913
1185,3.89665602457
1188,2.99288448612
1189,1.89545273177
1192,6.3941762532
1194,3.27050809901
1195,3.72180363097
1199,3.70289820165
1200,2.19826054524
1203,5.14334818907
1204,6.74791668447
1206,4.66276922001
1209,3.66847762539
1214,5.43197877145
1215,4.33326416572
1217,3.45098924183
1219,6.05394294458
1220,2.60197408678
1221,3.09838081506
1222,4.03261361212
1223,1.36995343755
1225,3.84010206238
1226,1.88455644711
1228,6.25660470909
1229,2.936909292
1231,2.72790646104
1233,5.21326087535
1234,2.71690999369
1235,3.86335551444
1236,4.73223879598
1238,4.12915315702
1240,4.67333454016
1241,5.51810246446
1242,7.72018922524
1244,2.94049409224
1245,2.00194962715
1248,4.68056391855
1250,2.77315004513
1251,2.88521970852
1252,4.44517156343
1253,3.85576842219
1255,3.83831847408
1258,2.43356099441
1261,4.28368486087
1262,4.50593280301
1267,3.41078281557
1268,3.89460595864
1270,2.93224767002
1271,5.48028573702
1274,4.1874992216
1275,2.15621594828
1276,4.4500671425
1277,3.67613589541
1279,2.75689460844
1280,3.89838234776
1281,2.99948657871
1282,3.64626442627
1285,6.27692421155
1289,1.27620247564
1293,2.08841045864
1294,6.19407163583
1295,3.31179483058
1296,2.94675921984
1298,4.44114288529
1300,3.99148819181
1301,4.18076218783
1302,3.47098021656
1303,1.20597335084
1304,10.6820765969
1306,6.46598320224
1308,5.42710981309
1311,4.04363468913
1312,4.33358081627
1313,4.4367381638
1314,4.22263333359
1315,2.27998606062
1316,1.56989513452
1317,4.53267343585
1319,2.51123199324
1320,4.02908053099
1321,3.71265141556
1322,5.77907071786
1324,2.42138325396
1326,3.76480498027
1327,4.54611713749
1328,3.90281929253
1329,3.65616088864
1330,6.02449183461
1332,4.59006367566
1333,4.75389609806
1334,8.93946771987
1335,2.80630660674
1336,4.90414165492
1339,2.39352913096
1344,2.51069110516
1346,5.33903762569
1350,3.13513070065
1351,2.66823728404
1352,3.65258125961
1354,4.54506009548
1356,2.04237061936
1358,4.82950788134
1359,7.4111008963
1361,3.72257904999
1363,2.56974661479
1364,3.77441756139
1366,2.20533594716
1368,3.48493560378
1370,3.42832216298
1371,2.61945278215
1374,5.8129882973
1375,3.49210473022
1376,3.35293029108
1377,5.21288365108
1379,3.80132862704
1380,2.46123125093
1382,3.33843901174
1384,2.61508413696
1387,9.19885839783
1388,6.4174948485
1393,2.45400597495
1395,3.83389001542
1396,3.39582774005
1398,3.18938797253
1399,2.05950316058
1401,2.56185840517
1403,2.35553743554
1404,4.68670741815
1405,4.73323643666
1408,4.79144495531
1409,3.79737944901
1411,3.03381322472
1413,3.36076797419
1414,3.87570418809
1415,4.35617256198
1417,1.62013484612
1419,5.03544664411
1421,4.63355214563
1423,3.1642485013
1427,3.4320352879
1429,2.22488346503
1430,4.24662474732
1433,4.08075538771
1434,3.1437971908
1436,5.06410320855
1438,3.98719596198
1441,2.49257264912
1443,7.89909325428
1447,3.29459196538
1451,3.02074926623
1457,6.33475826194
1459,6.41507933218
1460,1.86415998457
1462,5.76388234394
1464,3.24233491692
1466,4.8518992033
1467,4.5989376876
1469,3.21506642104
1472,3.44784251219
1475,6.97590399046
1476,1.89515158527
1479,5.69030050764
1480,2.78734313829
1483,4.18639222661
1484,1.77631203337
1485,4.24905534359
1488,4.21597964399
1490,1.57699049449
1492,2.86444778828
1493,3.57732870939
1495,4.87753953141
1496,5.56572077054
1499,2.28286507548
1502,2.67899689686
1503,3.118012984
1505,2.34322623705
1509,2.52349801074
1510,2.41754414159
1511,11.6842890072
1512,1.82523296857
1513,5.94703391211
1515,3.50508513352
1517,3.15044044355
1520,2.40394895923
1522,4.00375287373
1523,3.98450186594
1524,5.47453477376
1526,3.99795157119
1527,11.6574259721
1528,4.69297005996
1529,2.41255039626
1533,4.37312815248
1536,5.61856024038
1537,4.09134306906
1540,5.58730397218
1541,2.32165334268
1543,5.4333927787
1544,2.63236787439
1546,1.82794057358
1548,7.93733535096
1549,5.42543244029
1550,3.19700398006
1552,9.89082211227
1553,4.09418440836
1554,3.6685129523
1555,5.97233207768
1560,2.82159741434
1564,2.41972363131
1567,6.91437969876
1570,1.31128203888
1571,4.67561429016
1573,2.25416362834
1575,3.1852769767
1576,4.51782637552
1579,1.84964282611
1580,2.40232553131
1582,2.39707607086
1583,5.96719919573
1586,2.51925985668
1587,3.44199549296
1590,4.57596756006
1591,4.16888439132
1595,3.84494474191
1597,5.49281555785
1602,2.21996747199
1603,2.46070434192
1604,2.41132439804
1605,4.26641633071
1606,3.16817257111
1607,4.30177358212
1610,2.98216322114
1611,3.7180572892
1614,4.49050397826
1617,3.04326146346
1619,2.92834829894
1623,3.83783969103
1625,3.37184425209
1626,2.93030177938
1627,2.83881649853
1632,4.19179325414
1633,1.46820892741
1634,3.92510914774
1635,4.19819868551
1636,4.01480454963
1638,5.62967130627
1639,3.04009798836
1641,4.18810643305
1644,6.23398606796
1645,4.21407047484
1649,2.86820032662
1650,4.05984294951
1651,2.18130627579
1653,3.59166031565
1654,4.05645371209
1656,3.72821007065
1657,2.78880798705
1658,2.95899001779
1659,4.51238385372
1660,5.64471982759
1661,5.2965295755
1663,3.25490528583
1664,4.17076390846
1666,3.00609415327
1667,7.03773705917
1668,3.24777659902
1669,6.50931716199
1670,6.3308370425
1671,3.81131380933
1672,5.12221648399
1678,3.49419748829
1682,3.86161191361
1683,2.41474332721
1687,4.31325851122
1689,8.43796053034
1690,2.08209008863
1692,2.17907864973
1693,4.86936029529
1696,4.56334307718
1698,5.95057454921
1700,8.49663466988
1702,5.23649860126
1704,3.21057604885
1706,3.02065128493
1707,3.80553676206
1710,7.78060964418
1711,1.73455235212
1712,3.73745393052
1717,4.06103341584
1721,7.29794291729
1722,3.2688200984
1723,9.72326951636
1725,2.21608428926
1729,5.55976765025
1730,4.04579038284
1732,4.24110783178
1733,4.20038024534
1735,3.44069227398
1737,6.45074927821
1739,1.89483142305
1740,6.51278225719
1741,2.85350074545
1742,4.94438712945
1744,17.3179825376
1746,3.00172526216
1752,2.18504812018
1753,2.74442314512
1754,4.01274815433
1757,3.8817669344
1759,3.38085595795
1760,5.56852211928
1761,4.44950101834
1762,2.05404457151
1763,4.9393932988
1765,4.16797594711
1766,3.03036172848
1767,1.24444128511
1769,4.27408995047
1770,4.10130516948
1771,6.33818341369
1772,3.72234732685
1774,4.02996017631
1775,15.2073152887
1778,10.9513055928
1780,3.7406096093
1781,5.94448233253
1782,7.56112706659
1785,2.36137595828
1788,3.9842082426
1790,2.38018158947
1791,2.09300058123
1792,4.22941543947
1793,4.71404551605
1795,5.18049635203
1796,3.41965669979
1798,3.36677191658
1799,7.46868166767
1801,2.86903836001
1803,1.5464920276
1805,2.14865500807
1806,6.53931680188
1811,4.42658015729
1817,2.92900012333
1820,3.0555479708
1824,6.18563318616
1827,6.78527040827
1828,4.46565394
1829,2.87800640614
1831,7.10708157444
1832,2.47663471349
1833,3.85288833451
1834,2.71726703975
1835,4.49412624262
1839,3.84430201684
1840,3.92867937916
1842,4.76289242459
1844,3.07309552276
1845,4.24152081986
1847,6.78340526144
1848,6.39997859277
1851,6.55050985852
1852,4.13918263598
1853,3.49186931381
1857,3.94982771748
1860,2.07099210475
1861,2.81083100088
1863,4.06907966019
1864,4.66138890186
1865,5.6022104288
1867,4.99225350564
1868,8.04380204624
1870,4.96914948891
1871,6.03193643141
1873,1.76093941879
1875,4.18031887207
1876,4.34097798035
1878,5.96302632675
1881,3.46440398502
1883,1.81217329588
1884,8.41123630907
1885,3.40809766291
1887,4.46611338981
1888,2.49469515266
1889,3.2842971669
1890,3.04899235005
1892,3.44118726513
1895,2.22198291388
1896,1.93235091867
1899,3.67092804337
1901,2.03061262852
1907,7.08314944879
1908,4.59748560395
1912,6.94474941597
1913,7.38657107194
1914,2.91929906279
1920,3.74659782614
1921,3.5658784961
1925,3.33537692803
1926,4.05427167102
1927,4.33841902725
1929,2.35822916638
1930,18.2187565142
1931,3.19717262971
1932,2.73636616798
1933,3.99872325655
1935,3.2558600866
1936,3.9043343884
1937,2.39927999255
1939,5.82216604369
1940,4.81721556353
1943,4.19689778995
1946,4.48218431031
1949,4.59989210284
1951,2.99452626418
1952,5.07912849137
1956,3.15343205576
1957,2.90490476223
1958,5.75248649707
1959,5.60283596539
1960,8.22030583548
1962,4.51337431213
1963,4.43482997026
1964,2.42337293957
1965,3.97500003833
1968,1.88295747407
1969,4.13096904967
1972,7.52431974671
1976,3.68515707516
1979,4.43099915667
1981,4.7956322232
1985,1.85632764702
1988,3.26617392571
1991,1.87500037824
1994,7.01511953115
1995,10.6834276909
1998,5.68751511897
2001,6.44015682811
2002,5.06092894219
2003,5.21300995209
2005,3.84019043864
2006,3.12614201716
2007,3.81186783944
2010,3.54050320211
2012,5.49836756786
2014,5.69903039306
2015,5.36481181056
2017,6.7992454991
2019,2.09466672921
2020,3.00008529423
2021,2.39135328194
2023,5.11014883095
2024,1.9115599326
2026,3.72144258351
2027,1.70300432728
2028,2.07142788532
2029,8.1151129252
2030,2.34761683203
2031,3.50844976538
2032,3.03469348024
2033,3.61556872813
2036,5.95102188725
2037,6.49660970981
2038,2.56474967516
2040,2.98263433382
2042,3.10446128133
2045,3.08065881265
2046,2.70622447873
2048,2.81611739785
2053,7.19196162286
2054,2.29823862567
2061,5.75925725413
2064,1.82767038254
2066,4.37253025997
2067,2.0224117806
2068,4.75670491009
2070,3.83966649139
2075,2.35707970039
2079,5.61714836941
2082,2.96943558606
2084,3.76439151125
2086,4.75117996088
2088,1.87271764814
2089,2.73482804199
2092,4.11513992679
2093,3.34522639989
2096,5.7071867744
2098,4.55841751803
2104,1.69040674271
2106,2.4359644063
2112,4.07096313552
2113,2.6934715914
2114,5.29082434555
2121,8.30831135461
2125,3.22658999734
2130,1.96516212441
2131,6.50690361884
2134,1.78284319452
2141,2.63553226392
2143,2.98581057058
2146,3.16135129746
2147,3.52926113454
2148,4.20357865559
2151,5.12745037368
2155,1.97835081211
2156,4.97551756866
2158,4.70783089117
2159,5.5638608515
2160,3.92371493184
2164,3.74697294962
2165,4.0905987564
2166,3.41085292479
2170,5.55406719243
2171,2.74499314264
2173,2.45387173085
2175,3.16119937201
2176,2.59401118006
2177,2.36346631656
2178,4.03714419332
2179,5.59465952031
2182,3.46945886145
2187,2.6185833014
2188,5.04471251461
2193,1.88090495241
2194,6.12715629993
2197,2.94890878074
2199,4.81303635077
2200,4.18813296307
2202,3.65765741105
2203,3.44616823837
2206,3.35474129034
2207,7.56322172696
2209,4.4653769759
2216,3.9591490034
2218,3.00365679439
2219,2.15325578424
2221,5.01716373974
2222,3.50406812896
2223,5.90055675132
2228,5.22477410201
2232,3.2609792625
2233,2.46695629211
2234,3.78058489583
2235,1.37122732339
2236,2.74256784355
2237,1.91488973497
2238,4.56520806138
2239,4.49178747429
2241,3.36964181784
2243,4.56194367799
2244,0.951109585306
2245,2.72390695111
2250,2.56268004761
2251,3.03529755935
2252,5.7844509193
2254,4.93933325547
2258,1.85955099317
2263,2.69888989662
2265,11.198602135
2266,4.38699789942
2267,4.71880640645
2268,2.24343221968
2270,4.70834072683
2275,4.31075861892
2276,1.34506680017
2279,3.90646392704
2281,2.7186290359
2284,2.93690145604
2289,4.57375999921
2290,8.17374593397
2292,4.41984243539
2293,2.50019092786
2294,2.48700729714
2301,11.0371552496
2302,1.64436444281
2303,4.54392517266
2305,3.20848128507
2306,2.51325629903
2308,2.80689628711
2309,3.09379353066
2310,3.25534758253
2312,6.07797076831
2313,8.52624748837
2314,4.00541508616
2316,4.27282460377
2317,4.43614529295
2320,3.27143565725
2321,2.9952733984
2322,3.67454442623
2323,4.79699560809
2324,1.11760308288
2328,2.86986520245
2329,4.17850894587
2332,8.68080310159
2333,9.17929698686
2334,4.48687327436
2335,3.66523249293
2336,2.90933826954
2337,5.12569468414
2338,4.32059524611
2343,4.5346617785
2345,3.59696246987
2349,3.25149420226
2350,7.45795868705
2351,1.8601562404
2352,11.6710929047
2354,3.10221489581
2356,3.83263895095
2358,2.99416862971
2360,4.40787798785
2362,4.06669984943
2364,8.53280637786
2366,2.35206200922
2369,2.65163652626
2370,5.23728392515
2371,7.60164864587
2372,3.76024605586
2377,1.54206831879
2378,3.8623848283
2380,2.62586113044
2382,2.09617629566
2385,2.64003969894
2387,2.65266608866
2388,3.63182285468
2389,3.6208296683
2392,3.99346845006
2396,8.63683848279
2398,3.90294848956
2401,3.52227347199
2402,3.00983989333
2404,10.0467330143
2405,3.48227160116
2406,2.91901750722
2408,4.99734630913
2414,3.35627379302
2415,6.58430515914
2416,2.4895118418
2417,2.86249136207
2420,2.96754808103
2421,4.54062091777
2423,2.4569636355
2424,2.37648142343
2426,4.18716358941
2427,2.90024714529
2429,3.74783646741
2430,3.74389967427
2432,9.02693280544
2436,2.73502447913
2437,3.34048684153
2439,3.04640760027
2440,1.17770967906
2443,4.34309478617
2446,4.11620493633
2447,3.08197493486
2448,3.49038326448
2449,4.74890391616
2450,2.58814387491
2455,5.19063658466
2458,4.5471401355
2464,4.60409782851
2466,3.49425523363
2468,4.04674048338
2469,7.98975473871
2472,2.46287461703
2473,4.08010818147
2474,3.65247854039
2475,4.25071540838
2476,1.93757795354
2478,4.30720273626
2479,5.00038252084
2484,2.1873170132
2485,2.21590473614
2487,4.67267504763
2494,3.08076778536
2495,4.35983172753
2498,7.83086281735
2499,2.77595736253
2501,4.9392593827
2503,8.08107479875
2507,2.29937526218
2508,6.22197668756
2509,5.43331638518
2515,3.99290341795
2516,3.08010969284
2517,6.55154151346
2520,2.1853168949
2522,4.20454590116
2524,5.26345996207
2525,3.57797708448
2526,6.04698948169
2527,4.16701521141
2529,6.08427620321
2530,2.26223745227
2531,4.98321317335
2534,4.08797463921
2541,3.48244576429
2545,1.19720953132
2547,2.90018597034
2548,4.26160791525
2549,10.2687301733
2550,2.65193581458
2552,6.9743471905
2553,2.91096742729
2554,3.66606465058
2560,4.32065585973
2561,2.33655445206
2564,5.28511640086
2567,2.41097522161
2573,4.00831500588
2576,2.13848498427
2578,1.45154800855
2579,2.55524508144
2580,4.67367521959
2583,5.22020002409
2584,3.67851566461
2587,4.13067977401
2588,4.49217725754
2590,4.37445944087
2591,3.83146892101
2592,4.59898240742
2593,6.55374974619
2597,2.72883576341
2604,7.12024819971
2607,2.87972081196
2610,5.38503118919
2611,2.81461418919
2615,5.77381612042
2616,3.58323289241
2617,4.65440693861
2618,3.37726989679
2619,2.73096047629
2620,5.0886676043
2621,3.7665871116
2622,4.96396602816
2624,3.62129952613
2625,3.38805085533
2626,2.54613619653
2627,2.99581655255
2628,4.81274490591
2631,2.5905318646
2635,4.03467864877
2636,2.76824689577
2639,3.99011147375
2640,4.43791946312
2641,4.11824407939
2643,4.24925416201
2645,4.94167652602
2646,3.46088168825
2647,5.25223648888
2650,1.43613720953
2656,3.93063204554
2659,5.01970440131
2660,4.0750735851
2662,1.03822361842
2663,4.77950875708
2665,4.48147690365
2668,6.01958974402
2669,3.72695779744
2670,3.96320622912
2671,5.18837219287
2682,7.58406477376
2683,5.10174434841
2687,2.78236919823
2692,2.18846840176
2694,4.15750885042
2697,4.35143516512
2701,1.23167652383
2703,11.5358953026
2704,6.44522190235
2706,6.97767490285
2707,4.02573822907
2708,3.42283620374
2710,3.38918194763
2713,5.29153802815
2715,6.2857255859
2716,4.58705083099
2717,5.43000502152
2721,5.46815351267
2722,3.0911455257
2724,2.70401153405
2729,3.56859709044
2730,3.84675279121
2731,2.69859965173
2734,4.06288688505
2735,5.4939130574
2736,6.22779140871
2739,4.53806505456
2741,2.36110077755
2742,4.31985368502
2744,4.31314635196
2747,4.09005504806
2748,3.37387428573
2750,4.03308256141
2752,3.60848246707
2754,3.51600690353
2756,3.13463955999
2757,3.26799016217
2758,7.41575104267
2763,3.20903926559
2764,2.9409202911
2765,4.450092248
2767,3.23950700241
2768,2.06583363052
2772,4.85619595559
2773,4.59195910625
2774,6.83601487568
2776,8.41639652717
2777,2.97498793116
2778,9.0097871071
2782,5.23895730301
2783,1.89624541749
2785,5.71992485015
2787,3.56293105009
2791,6.02694941917
2793,4.62123417148
2795,9.79697883259
2797,4.51750801013
2799,5.80270816672
2800,4.53799429591
2801,3.19076624796
2802,4.04078037322
2805,1.3264840089
2806,2.65822042505
2808,2.82594170647
2809,12.2824580008
2812,5.99589977741
2815,9.57053604318
2821,3.29713038453
2822,3.83759426113
2825,4.63112482669
2827,3.01520623678
2828,4.37887458443
2829,3.72594999947
2832,5.71460201129
2834,3.46125637229
2836,4.28050962568
2838,3.27429579031
2839,3.54369271411
2842,3.78531696026
2844,3.19763341353
2847,1.71309853092
2851,2.49894240374
2854,3.3384356216
2857,4.18954779306
2858,2.93388902605
2859,0.955469510264
2860,3.65904658725
2861,6.49308917554
2862,5.21372766664
2864,2.06422498108
2865,9.84004478974
2866,2.31992201293
2868,4.74099467266
2869,2.69500982013
